price,gender,movement,case_material_category,brand_country,brand_age,warranty_period,dial_color,strap_material,collection_popularity,water_resistance_meters,case_diameter_mm,brand_prestige_level
17690.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,23.0,30.0,20.0,1
22490.0,female,quartz,gold,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,23.0,30.0,20.0,1
13800.0,female,quartz,steel,switzerland,171.0,2.0,blue,synthetic,160.0,50.0,34.0,1
41080.0,male,automatic,steel,switzerland,171.0,2.0,silver,crocodile,160.0,30.0,40.0,1
48270.0,male,automatic,gold,switzerland,171.0,2.0,silver,stainless_steel,160.0,30.0,40.0,1
47070.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,40.0,1
14990.0,male,quartz,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,50.0,40.0,1
60860.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,97.0,100.0,46.0,1
27590.0,male,quartz,titanium,switzerland,171.0,2.0,grey,titanium,160.0,100.0,40.0,1
57270.0,male,automatic,steel,switzerland,171.0,2.0,black,silicone,97.0,100.0,46.0,1
27590.0,male,quartz,titanium,switzerland,171.0,2.0,blue,titanium,160.0,100.0,40.0,1
23990.0,male,quartz,gold,switzerland,171.0,2.0,green,steel_gold,97.0,100.0,45.0,1
16190.0,female,quartz,gold,switzerland,171.0,2.0,champagne,steel_gold,160.0,50.0,34.0,1
35980.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,160.0,30.0,40.0,1
47070.0,male,automatic,steel,switzerland,171.0,2.0,silver,stainless_steel,160.0,100.0,40.0,1
25490.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,97.0,100.0,46.0,1
31480.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,97.0,300.0,46.0,1
20090.0,unisex,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,35.0,1
20090.0,unisex,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,35.0,1
100140.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,42.0,1
24290.0,male,quartz,steel,switzerland,171.0,2.0,black,leather,97.0,100.0,46.0,1
22190.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,160.0,100.0,40.0,1
16190.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,97.0,100.0,42.0,1
25490.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,97.0,100.0,46.0,1
20390.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,160.0,100.0,36.0,1
22790.0,female,quartz,gold,switzerland,171.0,2.0,black,stainless_steel,97.0,300.0,36.0,1
26690.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,97.0,200.0,43.0,1
17690.0,male,quartz,steel,switzerland,171.0,2.0,blue,crocodile,160.0,100.0,40.0,1
24890.0,male,quartz,gold,switzerland,171.0,2.0,yellow,steel_gold,160.0,100.0,40.0,1
37780.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,160.0,100.0,40.0,1
23690.0,female,quartz,steel,switzerland,171.0,2.0,white,stainless_steel,97.0,300.0,36.0,1
31480.0,male,quartz,steel,switzerland,171.0,2.0,green,stainless_steel,97.0,300.0,46.0,1
39580.0,male,automatic,gold,switzerland,171.0,2.0,silver,steel_gold,160.0,30.0,40.0,1
23990.0,male,quartz,steel,switzerland,171.0,2.0,black,textile,97.0,100.0,46.0,1
35980.0,male,automatic,steel,switzerland,171.0,2.0,silver,stainless_steel,160.0,30.0,40.0,1
19790.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,36.0,1
59360.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,97.0,100.0,46.0,1
20390.0,male,quartz,steel,switzerland,171.0,2.0,black,leather,97.0,100.0,45.0,1
44670.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,40.0,1
21590.0,male,quartz,steel,switzerland,171.0,2.0,silver,stainless_steel,97.0,100.0,45.0,1
23990.0,male,quartz,gold,switzerland,171.0,2.0,blue,steel_gold,97.0,100.0,45.0,1
31480.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,97.0,300.0,46.0,1
21590.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,97.0,100.0,45.0,1
46770.0,female,automatic,steel,switzerland,171.0,2.0,pink,stainless_steel,160.0,100.0,29.0,1
34480.0,male,quartz,gold,switzerland,171.0,2.0,black,rubber,97.0,300.0,45.5,1
17690.0,male,quartz,steel,switzerland,171.0,2.0,blue,crocodile,160.0,50.0,40.0,1
34180.0,male,automatic,steel,switzerland,171.0,2.0,black,crocodile,160.0,100.0,40.0,1
24890.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,44.0,1
15590.0,male,quartz,steel,switzerland,171.0,2.0,white,stainless_steel,160.0,50.0,40.0,1
41980.0,female,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,30.0,1
41980.0,female,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,100.0,30.0,1
43470.0,male,automatic,steel,switzerland,171.0,3.0,pink,leather,3.0,50.0,39.0,1
27890.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,crocodile,23.0,50.0,26.0,1
22790.0,male,quartz,steel,switzerland,171.0,2.0,silver,stainless_steel,160.0,50.0,40.0,1
38380.0,male,automatic,steel,switzerland,171.0,2.0,silver,stainless_steel,160.0,50.0,40.0,1
44370.0,male,automatic,gold,switzerland,171.0,2.0,silver,crocodile,160.0,50.0,39.0,1
16190.0,female,quartz,steel,switzerland,171.0,2.0,pink,stainless_steel,160.0,50.0,34.0,1
32980.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,160.0,100.0,38.0,1
26390.0,male,quartz,gold,switzerland,171.0,2.0,black,stainless_steel,97.0,100.0,46.0,1
95000.0,male,automatic,steel,switzerland,192.0,5.0,black,stainless_steel,49.0,300.0,39.0,2
73000.0,female,quartz,steel,switzerland,192.0,2.0,green,stainless_steel,69.0,30.0,31.0,2
95000.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,49.0,300.0,39.0,2
78000.0,female,quartz,steel,switzerland,192.0,2.0,burgundy,stainless_steel,69.0,30.0,29.0,2
128000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,40.0,2
161000.0,male,automatic,steel,switzerland,192.0,5.0,blue,calfskin,36.0,100.0,42.0,2
78000.0,female,quartz,steel,switzerland,192.0,2.0,green,stainless_steel,69.0,30.0,29.0,2
70000.0,unisex,quartz,steel,switzerland,192.0,2.0,blue,stainless_steel,69.0,30.0,38.0,2
70000.0,unisex,quartz,steel,switzerland,192.0,2.0,white,stainless_steel,69.0,30.0,38.0,2
70000.0,unisex,quartz,steel,switzerland,192.0,2.0,black,stainless_steel,69.0,30.0,38.0,2
183000.0,female,automatic,gold,switzerland,192.0,5.0,white,steel_gold,69.0,30.0,35.0,2
153000.0,male,automatic,titanium,switzerland,192.0,5.0,anthracite,synthetic,36.0,100.0,42.0,2
172000.0,male,automatic,steel,switzerland,192.0,5.0,blue,crocodile,54.0,30.0,44.0,2
125000.0,male,automatic,steel,switzerland,192.0,5.0,green,crocodile,54.0,30.0,42.0,2
134000.0,female,automatic,steel,switzerland,192.0,5.0,beige,stainless_steel,54.0,30.0,34.0,2
161000.0,female,automatic,steel,switzerland,192.0,5.0,mother_of_pearl,crocodile,54.0,30.0,34.0,2
167000.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,36.0,100.0,42.0,2
161000.0,male,automatic,steel,switzerland,192.0,5.0,black,calfskin,36.0,100.0,42.0,2
134000.0,male,automatic,steel,switzerland,192.0,5.0,grey,synthetic,49.0,300.0,42.0,2
192000.0,female,quartz,steel,switzerland,192.0,2.0,red,crocodile,69.0,30.0,29.0,2
53000.0,female,quartz,steel,switzerland,192.0,2.0,blue,stainless_steel,57.0,50.0,34.0,2
78000.0,female,quartz,steel,switzerland,192.0,2.0,grey,stainless_steel,69.0,30.0,29.0,2
98000.0,female,quartz,gold,switzerland,192.0,2.0,mother_of_pearl,steel_gold,69.0,30.0,29.0,2
873600.0,female,quartz,gold,switzerland,164.0,2.0,mother_of_pearl,crocodile,3.0,30.0,36.0,4
1565200.0,female,quartz,gold,switzerland,164.0,2.0,mother_of_pearl,crocodile,2.0,30.0,35.5,4
1206400.0,female,automatic,gold,switzerland,164.0,2.0,mother_of_pearl,crocodile,9.0,50.0,40.0,4
117000.0,male,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,54.0,30.0,40.0,2
142000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,42.0,2
117000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,40.0,2
114000.0,female,quartz,steel,switzerland,192.0,2.0,silver,stainless_steel,69.0,30.0,21.0,2
73000.0,female,automatic,steel,switzerland,192.0,5.0,white,stainless_steel,69.0,30.0,35.0,2
73000.0,male,automatic,steel,switzerland,192.0,5.0,white,stainless_steel,69.0,30.0,35.0,2
70000.0,female,automatic,steel,switzerland,192.0,5.0,white,stainless_steel,69.0,30.0,35.0,2
98000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,2.0,30.0,39.0,2
86000.0,female,quartz,steel,switzerland,192.0,2.0,mother_of_pearl,stainless_steel,69.0,30.0,29.0,2
75000.0,female,quartz,gold,switzerland,192.0,2.0,white,steel_gold,69.0,30.0,29.0,2
170000.0,male,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,36.0,100.0,42.0,2
75000.0,male,automatic,steel,switzerland,192.0,5.0,black,stainless_steel,49.0,300.0,44.0,2
60100.0,unisex,quartz,steel,switzerland,171.0,5.0,black,stainless_steel,13.0,50.0,38.0,2
122000.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,36.0,100.0,42.0,2
60100.0,female,quartz,steel,switzerland,171.0,5.0,black,stainless_steel,13.0,50.0,30.0,2
220000.0,male,automatic,ceramic,switzerland,192.0,5.0,black,rubber,49.0,300.0,43.0,2
95000.0,male,automatic,steel,switzerland,192.0,5.0,grey,stainless_steel,49.0,300.0,43.0,2
63100.0,unisex,quartz,steel,switzerland,171.0,5.0,black,stainless_steel,13.0,50.0,38.0,2
63100.0,female,quartz,steel,switzerland,171.0,5.0,black,stainless_steel,13.0,50.0,30.0,2
106000.0,male,automatic,steel,switzerland,192.0,5.0,grey,steel_gold,49.0,300.0,41.0,2
126200.0,female,quartz,ceramic,switzerland,171.0,5.0,black,ceramic,4.0,50.0,23.0,2
106000.0,male,automatic,steel,switzerland,192.0,5.0,green,steel_gold,49.0,300.0,41.0,2
106000.0,male,automatic,steel,switzerland,192.0,5.0,black,steel_gold,49.0,300.0,41.0,2
132200.0,unisex,quartz,ceramic,switzerland,171.0,5.0,black,ceramic,4.0,50.0,31.0,2
126200.0,female,quartz,ceramic,switzerland,171.0,5.0,black,ceramic,4.0,50.0,31.0,2
132200.0,unisex,quartz,ceramic,switzerland,171.0,5.0,white,ceramic,4.0,30.0,31.0,2
108200.0,unisex,automatic,steel,switzerland,171.0,5.0,grey,stainless_steel,3.0,100.0,38.0,2
142000.0,male,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,54.0,30.0,42.0,2
122000.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,54.0,30.0,42.0,2
172000.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,54.0,30.0,44.0,2
125000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,39.0,2
186000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,40.0,2
161000.0,female,automatic,steel,switzerland,192.0,5.0,mother_of_pearl,stainless_steel,54.0,30.0,34.0,2
114000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,39.0,2
136000.0,female,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,54.0,30.0,34.0,2
161000.0,female,automatic,steel,switzerland,192.0,5.0,mother_of_pearl,crocodile,54.0,30.0,34.0,2
64000.0,female,quartz,gold,switzerland,192.0,2.0,blue,stainless_steel,57.0,50.0,30.0,2
183000.0,female,automatic,gold,switzerland,192.0,5.0,mother_of_pearl,steel_gold,54.0,30.0,29.0,2
250300.0,male,automatic,steel,switzerland,176.0,5.0,black,stainless_steel,13.0,30.0,40.0,4
308500.0,male,automatic,steel,switzerland,176.0,5.0,grey,stainless_steel,13.0,30.0,41.0,4
692600.0,male,automatic,titanium,switzerland,176.0,5.0,black,textile,59.0,100.0,46.0,4
506300.0,male,automatic,gold,switzerland,176.0,5.0,silver,steel_gold,13.0,30.0,41.0,4
360800.0,male,automatic,steel,switzerland,176.0,5.0,white,crocodile,42.0,50.0,41.0,4
1897300.0,female,automatic,gold,switzerland,176.0,5.0,red,rose_gold,13.0,30.0,34.0,4
308500.0,male,automatic,steel,switzerland,176.0,5.0,blue,stainless_steel,13.0,30.0,41.0,4
483100.0,male,manual,steel,switzerland,176.0,5.0,silver,stainless_steel,25.0,50.0,43.0,4
605500.0,female,automatic,gold,switzerland,176.0,5.0,green,crocodile,42.0,50.0,29.0,4
605500.0,female,automatic,gold,switzerland,176.0,5.0,blue,crocodile,42.0,50.0,29.0,4
628800.0,female,automatic,gold,switzerland,176.0,5.0,blue,steel_gold,59.0,50.0,38.0,4
1495700.0,male,automatic,gold,switzerland,176.0,5.0,blue,rubber,59.0,300.0,42.0,4
320100.0,female,quartz,gold,switzerland,176.0,5.0,yellow,steel_gold,42.0,30.0,28.0,4
285200.0,male,automatic,steel,switzerland,176.0,5.0,grey,rubber,59.0,300.0,42.0,4
302600.0,male,automatic,steel,switzerland,176.0,5.0,white,stainless_steel,59.0,300.0,42.0,4
1286200.0,male,automatic,gold,switzerland,176.0,5.0,blue,crocodile,42.0,50.0,41.0,4
646000.0,male,automatic,gold,switzerland,176.0,5.0,black,steel_gold,59.0,300.0,42.0,4
547400.0,female,automatic,gold,switzerland,176.0,5.0,brown,steel_gold,42.0,50.0,29.0,4
529900.0,female,quartz,gold,switzerland,176.0,5.0,blue,steel_gold,42.0,30.0,25.0,4
494000.0,female,quartz,gold,switzerland,176.0,5.0,silver,steel_gold,42.0,30.0,28.0,4
512200.0,female,quartz,gold,switzerland,176.0,5.0,mother_of_pearl,steel_gold,42.0,30.0,28.0,4
494700.0,female,quartz,gold,switzerland,176.0,5.0,brown,steel_gold,42.0,30.0,28.0,4
320100.0,female,quartz,gold,switzerland,176.0,5.0,silver,steel_gold,42.0,30.0,28.0,4
512200.0,female,automatic,gold,switzerland,176.0,5.0,mother_of_pearl,steel_gold,42.0,50.0,29.0,4
564500.0,female,automatic,gold,switzerland,176.0,5.0,mother_of_pearl,steel_gold,42.0,50.0,29.0,4
279600.0,female,quartz,gold,switzerland,176.0,5.0,silver,steel_gold,42.0,30.0,28.0,4
541600.0,female,automatic,steel,switzerland,176.0,5.0,silver,stainless_steel,42.0,50.0,29.0,4
564500.0,female,automatic,steel,switzerland,176.0,5.0,mother_of_pearl,stainless_steel,42.0,50.0,29.0,4
401600.0,female,automatic,steel,switzerland,176.0,5.0,mother_of_pearl,stainless_steel,42.0,50.0,29.0,4
316800.0,female,quartz,steel,switzerland,176.0,5.0,silver,stainless_steel,42.0,30.0,25.0,4
366700.0,female,quartz,steel,switzerland,176.0,5.0,mother_of_pearl,stainless_steel,42.0,30.0,28.0,4
348400.0,female,quartz,steel,switzerland,176.0,5.0,grey,stainless_steel,42.0,30.0,28.0,4
174600.0,female,quartz,steel,switzerland,176.0,5.0,mother_of_pearl,stainless_steel,42.0,30.0,28.0,4
215300.0,female,quartz,steel,switzerland,176.0,5.0,mother_of_pearl,stainless_steel,42.0,30.0,28.0,4
384100.0,female,automatic,steel,switzerland,176.0,5.0,silver,stainless_steel,42.0,50.0,29.0,4
511600.0,female,automatic,gold,switzerland,176.0,5.0,mother_of_pearl,steel_gold,42.0,100.0,27.0,4
186200.0,female,quartz,steel,switzerland,176.0,5.0,silver,stainless_steel,42.0,30.0,25.0,4
203700.0,female,quartz,steel,switzerland,176.0,5.0,mother_of_pearl,stainless_steel,42.0,30.0,25.0,4
374300.0,female,automatic,steel,switzerland,176.0,5.0,silver,stainless_steel,42.0,100.0,27.0,4
383100.0,female,automatic,steel,switzerland,176.0,5.0,mother_of_pearl,stainless_steel,42.0,100.0,27.0,4
458000.0,unisex,automatic,gold,switzerland,176.0,5.0,yellow,steel_gold,42.0,100.0,35.0,4
499700.0,male,automatic,gold,switzerland,176.0,5.0,silver,steel_gold,42.0,100.0,38.0,4
428700.0,female,quartz,gold,switzerland,176.0,5.0,mother_of_pearl,steel_gold,42.0,100.0,24.0,4
474100.0,female,quartz,gold,switzerland,176.0,5.0,mother_of_pearl,steel_gold,42.0,100.0,27.0,4
460900.0,male,automatic,gold,switzerland,176.0,5.0,silver,steel_gold,42.0,100.0,35.0,4
297500.0,unisex,automatic,steel,switzerland,176.0,5.0,silver,stainless_steel,42.0,100.0,35.0,4
412000.0,male,automatic,carbon,italy,140.0,5.0,black,rubber,16.0,100.0,41.0,4
783000.0,male,automatic,steel,italy,140.0,5.0,silver,stainless_steel,16.0,100.0,43.0,4
232000.0,male,automatic,steel,italy,140.0,5.0,black,textile,14.0,50.0,41.0,4
517900.0,male,automatic,ceramic,switzerland,159.0,2.0,grey,leather,17.0,100.0,42.0,4
837200.0,female,automatic,steel,switzerland,171.0,2.0,black,rubber,4.0,100.0,40.0,4
410800.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,4.0,100.0,44.0,4
103000.0,female,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,26.0,2
462800.0,female,quartz,steel,switzerland,164.0,2.0,white,crocodile,2.0,30.0,30.0,4
504400.0,female,automatic,steel,switzerland,171.0,2.0,grey,stainless_steel,4.0,50.0,38.0,4
70200.0,male,automatic,steel,switzerland,171.0,2.0,black,rubber,23.0,30.0,47.0,1
109000.0,female,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,30.0,2
116300.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,39.0,2
136000.0,unisex,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,54.0,30.0,39.0,2
131000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,39.0,2
178000.0,male,automatic,steel,switzerland,192.0,5.0,black,stainless_steel,57.0,50.0,41.0,2
139000.0,male,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,54.0,30.0,40.0,2
75000.0,male,quartz,steel,switzerland,192.0,2.0,blue,stainless_steel,57.0,50.0,43.0,2
137800.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,36.0,300.0,44.0,2
202800.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,36.0,300.0,42.0,2
252200.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,13.0,100.0,43.0,2
148200.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,13.0,100.0,40.0,2
247000.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,36.0,300.0,46.0,2
252200.0,male,automatic,titanium,switzerland,171.0,2.0,orange,titanium,4.0,100.0,39.0,2
252200.0,male,automatic,titanium,switzerland,171.0,2.0,grey,titanium,4.0,100.0,39.0,2
130000.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,6.0,100.0,41.0,2
257400.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,36.0,300.0,42.0,2
468000.0,male,manual,titanium,switzerland,171.0,2.0,skeleton,titanium,6.0,100.0,44.0,2
252200.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,36.0,300.0,42.0,2
140400.0,female,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,36.0,300.0,37.0,2
140400.0,female,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,36.0,300.0,37.0,2
210600.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,13.0,100.0,40.0,2
130000.0,female,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,19.0,50.0,36.0,2
46470.0,male,automatic,steel,switzerland,171.0,2.0,blue,textile,97.0,300.0,43.0,1
14990.0,male,quartz,gold,switzerland,171.0,2.0,white,leather,160.0,50.0,40.0,1
384800.0,female,automatic,steel,switzerland,164.0,2.0,white,calfskin,9.0,50.0,40.0,4
384800.0,female,automatic,steel,switzerland,164.0,2.0,black,calfskin,9.0,50.0,40.0,4
509600.0,female,quartz,steel,switzerland,164.0,2.0,white,crocodile,9.0,30.0,32.0,4
67000.0,male,quartz,steel,switzerland,192.0,2.0,black,stainless_steel,49.0,300.0,41.0,2
95000.0,female,quartz,steel,switzerland,192.0,2.0,mother_of_pearl,stainless_steel,69.0,30.0,24.0,2
75000.0,female,quartz,steel,switzerland,192.0,2.0,black,stainless_steel,69.0,30.0,24.0,2
84000.0,female,quartz,steel,switzerland,192.0,2.0,mother_of_pearl,stainless_steel,69.0,30.0,24.0,2
95000.0,female,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,69.0,30.0,26.0,2
261000.0,female,automatic,steel,switzerland,192.0,5.0,mother_of_pearl,stainless_steel,69.0,30.0,26.0,2
167000.0,female,automatic,gold,switzerland,192.0,5.0,black,steel_gold,69.0,30.0,29.0,2
76200.0,female,automatic,steel,switzerland,192.0,5.0,white,stainless_steel,69.0,30.0,26.0,2
71600.0,female,automatic,steel,switzerland,192.0,5.0,white,stainless_steel,69.0,30.0,25.0,2
71600.0,female,automatic,steel,switzerland,192.0,5.0,white,stainless_steel,69.0,30.0,25.0,2
90500.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,69.0,30.0,36.0,2
111900.0,male,automatic,steel,switzerland,192.0,5.0,yellow,stainless_steel,69.0,30.0,39.0,2
109000.0,male,automatic,gold,switzerland,192.0,5.0,white,steel_gold,69.0,30.0,39.0,2
109000.0,male,automatic,gold,switzerland,192.0,5.0,white,rose_gold,69.0,30.0,39.0,2
78000.0,female,quartz,steel,switzerland,192.0,2.0,mother_of_pearl,stainless_steel,69.0,30.0,27.0,2
70900.0,female,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,69.0,30.0,25.0,2
55800.0,male,quartz,steel,switzerland,192.0,2.0,white,stainless_steel,69.0,30.0,35.0,2
111900.0,female,automatic,steel,switzerland,192.0,5.0,white,stainless_steel,69.0,30.0,39.0,2
134000.0,female,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,54.0,30.0,34.0,2
103000.0,female,quartz,steel,switzerland,192.0,2.0,yellow,stainless_steel,69.0,30.0,24.0,2
202800.0,male,automatic,steel,switzerland,171.0,2.0,green,rubber,36.0,300.0,44.0,2
210600.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,36.0,300.0,44.0,2
322400.0,unisex,automatic,steel,switzerland,171.0,2.0,red,stainless_steel,36.0,300.0,42.0,2
130000.0,female,automatic,steel,switzerland,171.0,2.0,blue,rubber,36.0,300.0,37.0,2
130000.0,female,automatic,steel,switzerland,171.0,2.0,pink,rubber,36.0,300.0,37.0,2
150800.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,36.0,300.0,46.0,2
89000.0,female,quartz,steel,switzerland,192.0,2.0,grey,stainless_steel,69.0,30.0,24.0,2
340600.0,male,automatic,titanium,switzerland,171.0,2.0,blue,rubber,36.0,100.0,49.5,2
124800.0,male,automatic,steel,switzerland,171.0,2.0,grey,rubber,36.0,300.0,44.0,2
140400.0,unisex,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,13.0,100.0,38.0,2
244400.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,13.0,100.0,40.0,2
130000.0,male,automatic,steel,switzerland,171.0,2.0,blue,textile,6.0,100.0,44.0,2
140400.0,female,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,13.0,100.0,36.0,2
109200.0,male,automatic,steel,switzerland,171.0,2.0,silver,stainless_steel,3.0,50.0,42.0,2
132600.0,male,automatic,steel,switzerland,171.0,2.0,green,rubber,36.0,300.0,44.0,2
145600.0,unisex,automatic,steel,switzerland,171.0,2.0,multicolor,stainless_steel,36.0,300.0,37.0,2
132600.0,female,automatic,steel,switzerland,171.0,2.0,mother_of_pearl,rubber,36.0,300.0,37.0,2
598000.0,female,automatic,steel,switzerland,164.0,2.0,mother_of_pearl,stainless_steel,9.0,50.0,40.0,4
1466400.0,female,automatic,gold,switzerland,164.0,2.0,mother_of_pearl,crocodile,9.0,50.0,40.0,4
613600.0,female,quartz,gold,switzerland,164.0,2.0,mother_of_pearl,crocodile,3.0,30.0,26.0,4
215800.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,36.0,300.0,44.0,2
140400.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,13.0,100.0,40.0,2
137800.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,36.0,300.0,40.0,2
120200.0,male,automatic,steel,switzerland,194.0,2.0,blue,crocodile,19.0,50.0,42.0,2
143000.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,36.0,300.0,42.0,2
143000.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,36.0,300.0,42.0,2
132600.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,36.0,300.0,44.0,2
143000.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,36.0,300.0,44.0,2
143000.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,36.0,300.0,44.0,2
119600.0,male,automatic,steel,switzerland,171.0,2.0,blue,crocodile,6.0,100.0,45.0,2
130000.0,male,automatic,steel,switzerland,171.0,2.0,anthracite,stainless_steel,19.0,50.0,40.0,2
213200.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,13.0,100.0,38.0,2
234000.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,36.0,300.0,44.0,2
132600.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,36.0,300.0,42.0,2
132600.0,male,automatic,steel,switzerland,171.0,2.0,green,rubber,36.0,300.0,42.0,2
130000.0,male,automatic,steel,switzerland,171.0,2.0,blue,leather,6.0,100.0,44.0,2
148200.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,13.0,100.0,38.0,2
262600.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,36.0,300.0,44.0,2
550400.0,male,manual,steel,italy,164.0,8.0,black,calfskin,37.0,100.0,47.0,4
459400.0,male,automatic,steel,italy,164.0,8.0,green,textile,37.0,300.0,44.0,4
1292100.0,male,automatic,gold,italy,164.0,8.0,black,crocodile,37.0,100.0,40.0,4
871000.0,male,automatic,carbon,italy,164.0,8.0,black,rubber,37.0,100.0,44.0,4
961900.0,male,automatic,carbon,italy,164.0,8.0,black,textile,21.0,300.0,44.0,4
861400.0,male,automatic,other,italy,164.0,8.0,blue,calfskin,21.0,300.0,42.0,4
2416000.0,male,automatic,titanium,italy,164.0,8.0,skeleton,leather,21.0,300.0,47.0,4
2416000.0,male,automatic,carbon,italy,164.0,8.0,skeleton,leather,21.0,300.0,47.0,4
1095900.0,male,automatic,gold,italy,164.0,8.0,green,crocodile,17.0,50.0,42.0,4
473800.0,male,manual,steel,italy,164.0,8.0,blue,calfskin,14.0,100.0,45.0,4
182200.0,male,automatic,steel,switzerland,194.0,2.0,blue,crocodile,16.0,50.0,39.0,2
